Query_ID,Hit_Count,Min_Evalue,Max_Bitscore,Source_Files
D00723:439:HGFFGBCX3:2:1114:20555:62544,14,6.22e-13,51.6,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1114:3975:68919,5,7.93e-12,48.1,sl20081_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1114:14988:82624,12,1.13e-18,67.8,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1114:13818:96225,3,6.94e-07,34.3,sl20081_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1116:7173:39072,1,6.01e-06,31.6,sl20081_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1116:15158:55099,2,3.9e-09,40.8,sl20081_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1116:9559:58930,9,1.31e-13,53.5,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1116:17048:68570,1,8.4e-06,31.2,sl20081_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1116:13168:79715,4,7.57e-15,54.3,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1115:5771:4470,2,1.83e-08,38.9,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1115:5420:9494,4,1e-15,59.3,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1115:12452:47254,4,2e-17,64.3,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1115:10259:55219,2,5.71e-07,34.7,sl20081_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1115:3523:66224,4,6.2e-18,65.5,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1115:5942:69531,8,3.82e-13,52.0,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1115:21100:97590,4,1.09e-13,53.5,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1201:12258:3270,4,9.56e-19,67.8,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1201:3359:6218,4,1.64e-17,64.3,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1201:19611:25903,4,3.02e-19,69.3,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1201:16220:48811,4,1.15e-16,62.0,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1201:19827:71296,10,2.29e-12,49.7,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1201:19348:83533,4,7.91e-15,57.0,sl20081_comb.part_012_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1202:8397:15773,1,3.59e-10,43.5,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1202:12054:27411,4,2.5e-17,63.9,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1202:20092:52713,4,6.48e-18,65.5,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1202:11966:84145,4,2.01e-18,67.0,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1203:6956:2177,13,1.3e-17,64.7,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1203:20855:10199,4,9.03e-13,50.8,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1203:3807:22692,1,9.84e-06,31.2,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1203:4438:39795,2,1.16e-06,33.9,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1203:10565:42590,1,1.46e-09,42.0,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1203:4426:46573,11,1.63e-13,53.1,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1203:15968:78022,9,7.96e-09,40.0,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1203:20824:84710,14,4.63e-15,57.4,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1204:6068:22952,4,2.83e-15,58.2,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1204:8619:60517,3,2.63e-08,38.5,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1204:3962:67453,3,3.56e-06,32.3,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1204:10919:77287,4,3.7e-16,60.5,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1204:9521:83460,9,1.77e-09,41.6,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1205:18565:14652,1,5.74e-08,37.4,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1205:17437:33718,5,3.09e-08,38.1,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1205:16661:37838,3,1.22e-17,64.7,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1205:19333:49198,2,2.62e-17,63.9,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1205:20652:54985,6,5.03e-10,43.1,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1205:12941:70399,9,8.03e-13,51.2,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1205:1663:87499,2,6.05e-08,37.4,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1206:6338:4452,4,1.06e-17,65.1,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1206:13903:15946,4,3.64e-14,55.1,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1206:21163:18870,4,7.22e-18,65.5,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1206:8919:22195,4,1.17e-18,67.8,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1206:8584:24741,4,4.23e-16,60.5,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1206:9961:34515,1,4.01e-06,32.3,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1206:3848:41178,1,1.54e-06,33.5,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1206:6806:65894,1,2.23e-13,52.8,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1206:16021:90136,6,2.3e-08,38.5,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1206:10827:90542,1,5.52e-07,34.7,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1206:9608:90881,2,3.99e-10,43.5,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1206:14590:98631,10,7.6e-13,51.2,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1208:18789:26414,2,1.13e-06,33.9,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1208:11870:26613,14,4.21e-13,52.0,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1208:15144:42020,3,3.4e-08,38.1,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1208:6429:58437,7,3.07e-09,41.2,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1208:13416:61906,2,8.27e-06,31.2,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1208:14570:65024,1,6.25e-08,37.4,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1208:2837:98846,1,5.55e-06,32.0,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1207:15866:6691,4,3.51e-16,60.8,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1207:4967:27258,3,3.27e-08,38.1,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1207:9673:36653,14,1.74e-18,67.0,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1207:5684:44241,5,2.83e-07,35.4,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1207:12591:84820,4,4.36e-08,37.7,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1207:13242:93426,1,1.59e-06,33.5,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1209:18911:13974,2,2.67e-14,55.5,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1209:10890:85016,7,6.01e-11,45.8,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1209:10466:89815,11,6.06e-10,43.1,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1210:18377:21789,4,5.27e-19,68.6,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1210:8025:41161,13,7.83e-12,48.5,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_018_blastx.txt
D00723:439:HGFFGBCX3:2:1210:15187:41980,3,7.1e-11,45.8,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1210:10001:46984,4,3.96e-08,37.7,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1210:20923:64223,11,1.23e-09,42.0,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1210:12880:73504,3,1.28e-08,39.3,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1210:7907:94236,2,6.01e-08,37.4,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1211:16143:4454,2,5.07e-08,37.4,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1211:16179:4981,3,2.04e-07,35.8,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1211:18917:27355,5,1.35e-17,64.7,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1211:10849:38522,5,1.69e-07,36.2,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1211:10868:41110,1,1.84e-06,33.1,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1211:9062:53573,8,7.57e-19,68.2,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1211:19148:61941,2,8.57e-11,45.4,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1211:2039:72111,13,6.39e-12,48.5,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1211:2356:79129,1,6.92e-11,45.4,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1211:9950:93816,1,9.27e-06,31.2,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1211:14741:93872,2,2.3e-06,33.1,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1211:19535:99329,4,1.4e-17,64.7,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1212:13945:18746,2,2.95e-08,38.1,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1212:6366:21568,2,9.03e-07,33.9,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1212:18145:41284,9,7.95e-15,56.6,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1212:8939:47901,2,2.86e-07,35.4,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1212:2826:58069,4,5.77e-08,37.4,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1212:4684:58754,2,4.05e-09,40.8,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1212:8524:67523,6,4.2e-09,40.8,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1212:8316:84821,1,4.38e-06,32.0,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1213:12736:21577,1,6.78e-07,34.3,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1213:18031:22095,4,9.76e-08,37.0,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1213:11176:27839,4,3.37e-18,66.2,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1213:20082:32307,3,1.13e-08,39.3,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1213:19300:55320,8,9.79e-14,53.9,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1213:10230:76169,4,6.2e-18,65.5,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1213:13214:78976,11,1.71e-12,50.1,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1213:13712:91300,3,2.91e-08,38.1,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1214:8810:7562,12,2.26e-11,47.0,sl20081_comb.part_013_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1214:15369:28232,3,6.2e-08,37.4,sl20081_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:2:1214:9520:81322,6,8.85e-08,37.0,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1214:21033:81861,2,9.41e-10,42.4,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:1214:12780:86193,4,4.91e-20,71.6,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1214:18725:94421,3,2.65e-08,38.5,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1216:20507:6916,4,1.74e-17,64.3,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1216:7225:23677,3,4.24e-07,35.0,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:1216:7956:45650,1,8.16e-08,37.0,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:1216:5254:63204,2,2.58e-12,49.7,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1216:13303:69848,2,1.29e-06,33.5,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:1216:14544:70773,3,1.06e-16,62.0,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1215:15730:4896,1,1.09e-10,45.1,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:1215:13197:11927,4,9.11e-08,37.0,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:1215:18578:13962,4,6.23e-13,51.6,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1215:17124:28772,14,6.16e-13,51.6,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1215:18443:31869,10,4.27e-08,37.7,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1215:9695:33452,1,3.52e-08,37.7,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:1215:17660:52011,1,1.81e-08,38.9,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:1215:1680:55395,1,5.17e-06,32.0,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:1215:11081:59899,1,1.57e-08,38.9,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:1215:5771:61410,14,4.15e-18,66.2,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1215:16534:65520,4,9.15e-18,65.1,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1215:10385:77465,4,2.31e-16,61.2,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1215:6551:81369,5,1.32e-19,70.5,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:1215:5143:94369,7,7.73e-18,65.5,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2101:14081:42032,14,3.54e-14,55.1,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2101:9877:55980,2,1.05e-10,45.1,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2101:4252:68354,9,9.86e-18,65.1,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2101:5613:79817,2,1.4e-10,44.7,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2102:17047:5065,14,2.95e-13,52.4,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2102:18970:12854,12,8e-10,42.7,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2102:11880:15898,14,1.3e-11,47.8,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2102:2654:18178,9,1.27e-09,42.0,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2102:9349:25463,1,1.86e-06,33.1,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2102:12982:48036,2,3.1e-10,43.9,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2102:3753:58004,1,2.18e-07,35.8,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2102:8306:66608,2,4.55e-06,32.0,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2102:17530:78378,14,2.26e-12,50.1,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2102:11309:84926,4,5.6e-16,60.1,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2103:9972:19456,6,6.02e-07,34.7,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2103:10822:38315,2,6.47e-13,51.6,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2103:16163:77068,12,1.74e-18,67.0,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2103:19725:90605,5,1.89e-10,44.3,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2104:9609:18130,7,4.07e-11,46.2,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2104:19983:34060,1,7.76e-06,31.6,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2104:17243:54376,12,8.44e-09,39.7,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2104:15540:83209,7,1.39e-09,42.0,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2105:20189:10546,2,7.1e-09,40.0,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2105:9567:11788,4,9.33e-18,65.1,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2105:16414:12714,4,6e-19,68.6,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2105:16256:32059,1,6.87e-08,37.4,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2105:2521:69026,4,1.23e-07,36.6,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2105:13430:74806,4,1.79e-12,50.1,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2105:3896:75700,4,3.3e-19,69.3,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2105:6882:77805,2,3.72e-07,35.0,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2106:15273:5204,14,1.26e-10,45.1,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2106:18951:26317,8,4.08e-15,57.8,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_019_blastx.txt
D00723:439:HGFFGBCX3:2:2106:9545:36084,1,3.81e-12,49.3,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2106:3211:67088,2,1.7e-07,36.2,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2106:17925:81215,2,2.33e-06,32.7,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2106:4347:89666,1,3.55e-07,35.0,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2108:19725:8629,1,8.8e-06,31.2,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2108:20084:13766,1,1.79e-09,41.6,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2108:13895:67886,7,1.57e-08,38.9,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2108:5066:72159,6,4.53e-18,65.9,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2108:6488:81502,14,1.82e-18,67.0,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2108:18119:82017,4,9.39e-18,65.1,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2108:10539:85905,6,3.32e-16,60.8,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2109:4435:3780,4,7.58e-18,65.5,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2109:17686:24483,7,7.81e-09,40.0,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2109:11683:25032,1,4.96e-07,34.7,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2109:1614:27374,4,1.97e-18,67.0,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2109:18963:32083,8,6.69e-13,51.2,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2109:5316:43228,1,9.1e-06,31.2,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2109:1378:43515,4,1.99e-14,55.8,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2109:3985:55501,9,1.77e-11,47.4,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2109:5537:62606,4,5.46e-20,71.6,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2109:16116:85354,1,7.25e-06,31.6,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2107:19284:25462,12,3.12e-10,43.9,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2107:5332:35853,11,2.91e-10,43.9,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2107:2703:39898,1,7.14e-07,34.3,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2107:9142:41237,2,2.42e-08,38.5,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2107:2165:55688,2,9.22e-08,37.0,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2107:17241:63857,9,8.41e-10,42.7,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2107:6341:71782,3,2.06e-07,35.8,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2107:11498:73950,1,4.32e-06,32.0,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2107:16222:100893,14,4.45e-16,60.5,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2110:20404:10036,10,4.32e-12,48.9,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
D00723:439:HGFFGBCX3:2:2110:1918:21151,1,3.24e-07,35.4,sl20081_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:2:2110:17099:26286,8,2.64e-18,66.6,sl20081_comb.part_014_blastx.txt;sl20081_comb.part_020_blastx.txt
